Nome: SERIDO (CAICO)
Codigo Estacao: 82690
Latitude: -6.46749999
Longitude: -37.08499999
Altitude: 171.26
Situacao: Operante
Data Inicial: 2000-01-01
Data Final: 2024-06-01
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2002-10-31;9;null;null;null;306,1;3,1;null;0;992,9;36,6;29,2;23,1;51,6;8,7;5,2;97,3;null;
2002-11-30;9;314,2;null;null;301,9;3,2;3;3,8;992,7;37,3;29,9;23,8;51,1;8,6;4,6;63,8;null;
2002-12-31;5;null;null;null;238,7;4,2;0;0;992,5;37,3;30,1;24,4;52,1;7,7;4,2;96,7;null;
2003-01-31;5;263,9;157,7;157,7;241,8;4,9;5;29,3;992,7;37,2;29,7;24;58,4;7;3,3;63,8;null;
2003-02-28;9;198;138;138;174,6;6,9;10;63,3;992,1;35,4;28,8;24;63;9;3,5;63,1;null;
2003-03-31;9;169,9;147,6;147,6;215,4;6,6;14;147,3;992,2;34,5;28;23,4;73,2;7;2,4;62,6;null;
2003-04-30;0;133,5;140,4;122,7;218,1;5,7;10;97,7;992,8;34,1;27,8;23,1;72,5;9;2,3;63;null;
2003-05-31;9;195,3;145,2;30,5;192;5,1;6;30,5;993,3;35;28,3;23;64,4;7;2,8;63,3;null;
2003-06-30;9;214,4;137,8;15,8;189,9;4,3;4;16;993,4;34;27,7;22,2;58;7,6;3,5;63,9;null;
2003-07-31;9;249,6;141,6;10,6;220,5;3,5;1;10,6;995;33,9;27,3;21,5;51,9;7,6;4,4;63,3;null;
2003-08-31;9;291;145,5;5,2;293;3,4;2;5,2;994,7;35;28,1;22;50,1;8,3;4,8;63,3;null;
2003-09-30;9;323,5;144,4;0;278;2,9;0;0;993,6;35,7;28,9;22,6;47,7;8,3;5,3;63,3;null;
2003-10-31;9;360,9;154;0;309,6;2,9;0;0;991,8;37,2;29,5;23,4;46,2;8,5;5,2;63,3;null;
2003-11-30;9;353,9;153,5;0;282,8;3,2;0;0;990,5;37,7;30,2;24,1;47,3;9,8;4,9;63,3;null;
2003-12-31;5;361,6;159,2;,2;258,9;3,8;2;,3;990,5;37,7;30,8;24,8;47,4;8,3;4,5;63;null;
2004-01-31;5;186,2;152;152;137,4;7,3;19;342,2;990,5;34,2;27,9;23,7;69,8;7,5;2,7;61,2;null;
2004-02-29;9;127,9;139,6;139,6;226,7;6;12;226,5;991,5;32,6;27,4;23;71,5;8,5;2,5;62,4;null;
2004-03-31;9;169,7;146,7;142,1;230,6;5,1;6;42,1;990,9;34;28,1;22,9;64,9;6,6;3,1;62,5;null;
2004-04-30;9;189,8;139,9;61,7;212,4;6,3;10;67,5;991,1;35,2;28,6;23,6;64,7;7,1;3,4;63,3;null;
2004-05-31;9;187,1;142,6;28,2;199,6;5,3;10;28,2;992,5;33,6;27,6;22,4;64,6;6,5;3,4;63,3;null;
2004-06-30;9;191,3;135,2;78,7;125;6;10;81,2;995,1;31,3;26,1;21,9;67,8;7,8;3,3;62,8;null;
2004-07-31;5;263;141,6;14,4;185,8;5;5;15;994;32,9;26,7;21,4;61;6,3;3,4;63,5;null;
2004-08-31;9;311;143,9;2,3;244,8;3,2;1;2,3;994,8;34,4;27,7;21,5;53,3;8;4,6;63,3;null;
2004-09-30;5;329,5;143,5;,3;279,2;2,6;1;,3;993,2;35,3;28,3;22,2;53,8;8,6;5,4;63;null;
2004-10-31;5;350,2;153,8;0;294,7;2,9;null;0;991,5;36,6;29,3;23,1;49,4;8,5;4,8;63,8;null;
2004-11-30;5;322,2;154,4;0;287,9;2,6;0;0;990,7;37,2;29,8;23,6;47,7;10;4,7;63,3;null;
2004-12-31;5;348,5;null;null;265,7;3,6;1;1,3;990,6;37,5;30,2;24,1;48,6;8;4,3;63,3;null;
2005-01-31;5;315,6;null;null;243,2;4,8;3;10,1;990,3;37;30,3;24,7;52,1;6,6;3,7;63,3;null;
2005-02-28;9;245,7;null;null;213,3;5,1;9;29,3;990,3;36,5;29,8;24,6;57,6;7,8;3,8;63,3;null;
2005-03-31;9;235,5;null;null;227,7;5,9;13;260,6;991,3;36,4;29,4;24,4;62,5;8,3;2,7;61,2;null;
2005-04-30;9;158,3;null;null;239,6;5,3;10;43,5;991,6;34,6;28,6;24;66,4;6,6;2,5;61,3;null;
2005-05-31;9;133,2;null;null;188,6;5,9;17;71,4;992,3;33,3;27,5;23,1;69,2;7;2,1;61,5;null;
2005-06-30;9;142,4;null;null;120,3;5,8;10;27,1;993,6;31,9;26,7;22,2;66,9;6,6;2,8;63,3;null;
2005-07-31;9;292,4;null;null;221,6;3,5;2;1,2;995,4;33;27;21,6;55,1;8,3;4,3;63,3;null;
2005-08-31;14;267,7;null;null;238,3;3,6;1;2,7;995,2;33,5;27,1;21,7;54,9;9,1;5,1;63,6;null;
2005-09-30;9;310;null;null;275,9;3,2;0;0;994,4;35,3;28,1;21,8;52,1;9,1;5,1;62,8;null;
2005-10-31;9;360,5;null;null;316,5;2,7;0;0;992,7;37;29,3;23,2;47,8;9,5;5,1;63,3;null;
2005-11-30;9;372,6;null;null;292,3;3,6;0;0;991,1;37,3;29,9;23,8;49,7;8,1;4,6;63;null;
2005-12-31;9;297,3;null;null;263,4;4,6;5;50;990,8;36,1;29,4;23,9;55,9;7,1;3,9;63;null;
2006-01-31;9;341,6;null;null;271,1;4,7;0;0;990,8;37,2;30,4;24,5;49,8;7,3;4,4;63,5;null;
2006-02-28;9;220,6;null;null;217,1;6,2;11;89,2;991,3;36,4;29,3;24,6;66,2;6,3;2,6;61,7;null;
2006-03-31;0;120,6;null;null;232,1;6,7;19;204;992,1;33,6;27,5;23,4;76,9;8,6;1,7;62,5;null;
2006-04-30;0;77,9;null;null;213,7;7,6;23;262;992;32,7;26,7;23,2;83,7;7,6;1;62,4;null;
2006-05-31;0;108,4;null;null;209,6;6,7;21;182,4;994,3;32,2;26,4;22,4;79,5;5,3;1,1;62,5;null;
2006-06-30;14;272,3;132,4;132,4;171,9;5,4;6;57,7;995,3;31,4;25,6;21,1;73,2;6,5;2;63,8;null;
2006-07-31;14;361,7;160,9;27,8;219,7;4,2;3;3,7;996;33,1;26,7;21,2;64,4;6;2,9;64;null;
2006-08-31;14;270,6;147,3;2,8;256;3,8;1;2;995;34,3;27,5;21,5;55,7;8,1;4,3;62,6;null;
2006-09-30;14;324,3;148,7;1,4;299,2;2,7;1;1,4;994,6;36,5;28,7;22,2;49,2;8;4,6;63,6;null;
2006-10-31;9;363,9;158,8;,5;309,7;3;1;,5;992,6;37,6;29,6;23,5;50,4;8,5;4,5;63;null;
2006-11-30;9;344,6;151;0;291,1;3,5;0;0;991,7;37,8;29,9;23,8;51,6;9,1;4,3;64,3;null;
2006-12-31;9;356,5;162,5;0;284,5;3,7;0;0;992,5;37,6;30,2;24,6;52,9;8,6;4,2;63,3;null;
2007-01-31;9;337,9;162,9;19,7;242,4;4;4;19,2;992,3;37,5;30,5;24,5;52;8,6;4,6;63,1;null;
2007-02-28;0;207,7;138;138;198,3;6;14;181,3;992,3;35,1;28,5;24,1;68,7;7,1;2,4;63,3;null;
2007-03-31;9;144,4;149,1;148,1;246,3;5,5;10;98,6;992,2;33,6;27,8;23,2;69,7;5,5;2;63,3;null;
2007-04-30;0;162,8;145,1;145,1;222,2;5,8;16;266,5;992,5;34,8;28,3;23,6;68,8;5,6;1,7;61,4;null;
2007-05-31;9;187,2;144,9;139,9;216,2;4,7;5;38;993,2;33,7;27,6;22,8;67;5,1;1,7;63,3;null;
2007-06-30;9;228,1;135,7;10,2;161,5;4,9;5;10,3;995,2;32,7;26,9;21,7;63,4;7,1;2,8;62,8;null;
2007-07-31;9;240;143,8;2,7;223,7;3,4;3;2,7;995,3;33,7;27,3;21,7;57,1;7;3,9;63,3;null;
2007-08-31;9;265,2;144;0;225,7;3,5;0;0;995,4;33,2;26,9;21,3;55,2;8,3;5;63,3;null;
2007-09-30;9;295,1;144,7;,8;257,8;2,8;1;,8;995,4;34,3;27,8;21,8;51,5;8,3;5,2;63,8;null;
2007-10-31;9;370,5;157,6;0;301;2,8;0;0;993;36,2;29;23;49;8,6;4,8;63,8;null;
2007-11-30;9;358,5;155,2;0;301,4;3;0;0;991,5;37,2;29,7;23,5;48,4;8,1;4,4;63,3;null;
2007-12-31;9;327,4;160,5;16;264,6;4,2;2;16;991,7;36,7;29,8;24,2;51,1;9;3,9;63,3;null;
2008-01-31;9;275,5;159,4;69,4;216;5,4;7;69,5;991,4;36,4;29,4;24,2;59,5;7;3,4;63,3;null;
2008-02-29;5;235,5;146,6;78,6;251,2;5,8;11;78,6;992,2;36,4;29,2;23,5;61,7;7;2,6;63,3;null;
2008-03-31;0;127,5;147,5;147,5;211,1;6,7;19;338,5;992,2;33,9;27,3;23,1;77;4,3;1,1;63,3;null;
2008-04-30;0;85,7;137,1;137,1;200,4;6,3;20;269,5;992;32,3;26,5;22,7;84,3;5,8;1;62,8;null;
2008-05-31;0;238,6;139,3;139,3;199,9;6,3;12;94,6;993,5;31,8;26,2;22,2;80;5,3;1,2;63,3;null;
2008-06-30;9;288,2;133,9;74,3;146;5,3;3;41,7;995,2;31,4;25,9;21,1;70,2;7;2,6;63,3;null;
2008-07-31;14;295,8;137,2;16,4;160,3;5,1;3;10,2;996,4;32;26,1;20,9;61,9;7,1;3,7;63,3;null;
2008-08-31;9;380,1;144,5;5,3;218,5;4,3;2;,5;994,6;33,7;27,2;21,5;57,4;8;4,4;62,6;null;
2008-09-30;9;355,2;147;1;258,2;3,1;0;0;994,8;35,1;28,2;21,9;52,2;7,8;4,4;63,3;null;
2008-10-31;9;399,6;155,8;,2;296,7;3,6;0;0;994;36,7;29,1;23;50;9;4,6;63,3;null;
2008-11-30;9;324,8;156,3;0;297,4;3,8;0;0;992,1;37,3;29,8;23,5;48,9;7,6;4,4;63,3;null;
2008-12-31;9;335,2;164;0;271,4;4,4;0;0;991,7;37,6;30,2;24,1;50,1;8,1;3,1;63,3;null;
2009-01-31;9;300,8;160,5;23,9;222,4;5,1;6;23,6;992,5;37;29,6;24;57,7;6,5;2,8;63,3;null;
2009-02-28;9;135;134,5;134,5;186,5;6,8;15;204,5;992,3;34,1;27,6;23,2;72,3;7,3;1,6;63,1;null;
2009-03-31;9;105,2;146,9;146,9;253,7;6,5;16;185,2;992,2;33,7;27,2;22,8;79,3;5,8;1,5;63,3;null;
2009-04-30;9;85,7;137,6;137,6;215,4;7,3;26;322,3;993,4;32,9;26,7;23,1;84,7;5;1,6;62,9;null;
2009-05-31;0;191,5;139,4;139,4;176,9;7,1;25;169;993,9;31,7;26,4;23,1;85,1;4,8;1,2;62,9;null;
2009-06-30;9;246,3;133,6;95,7;168,7;5,7;7;39,6;995,3;31,7;26;21,6;77,3;6;2,4;62,5;null;
2009-07-31;9;303,8;139,8;44,9;206,3;4,9;8;19,5;995,5;32,6;26,2;21,2;69,6;7,6;2,9;62;null;
2009-08-31;9;333,8;144;32,1;241,2;4,5;7;24,5;995,1;33,7;26,8;20,8;63,5;8,1;4;62,6;null;
2009-09-30;9;327;null;null;281,6;3,2;0;0;996,4;35,7;28,3;22,1;61,3;8,6;4,3;63,3;null;
2009-10-31;9;332,5;156,9;10,8;297,1;4,1;1;7,6;992,2;37;29,2;22,9;61,1;7,8;2,8;63,3;null;
2009-11-30;9;340,3;151,7;,7;295;4,1;0;0;991,5;36,9;29,6;23,5;53,5;9,3;4,1;63,3;null;
2009-12-31;9;301;156,9;50,6;233,6;5,8;6;50,5;992;36,7;29,4;23,9;58,4;6,5;2,9;63,3;null;
2010-01-31;9;169,5;151,1;107,9;225,1;6,6;11;107,9;992,4;33,9;28;23,3;68,7;6,1;1,8;61,2;null;
2010-02-28;9;296,1;138,8;51,3;182,8;6,1;7;51,3;991,7;35,3;29;23,9;64,7;9;2,8;63,3;null;
2010-03-31;9;239,3;153,3;108,7;261,5;5,2;11;108,7;991,9;36,8;29,4;24,1;66,1;6,1;2,4;63,3;null;
2010-04-30;9;123;141,6;141,6;230,7;6,2;18;175,1;991,9;34,3;28,1;23,5;74,1;4,6;1,8;63,3;null;
2010-05-31;9;191,4;147,1;67,5;266,3;5,2;6;46,2;992,2;35,2;28,9;23,5;61,8;6,3;2,3;63,1;null;
2010-06-30;9;145,5;134,7;62,9;208,5;5,1;7;56,4;994,7;32,6;26,8;22,1;68,1;6,3;2,7;63,3;null;
2010-07-31;9;217,5;139,8;7,9;190,3;4,6;2;3,7;994,6;32,8;26,9;21,4;61,1;7,5;3,8;63,1;null;
2010-08-31;9;242,3;143,3;1,1;252,4;3,5;0;0;994,9;33,8;27,2;21,5;55,7;7,8;4,4;63,3;null;
2010-09-30;9;270,4;142,1;6,5;295,1;3,1;1;6,2;994,2;35,1;28;21,8;52,5;9,5;5,5;63,5;null;
2010-10-31;9;254,9;153,8;93,2;274,5;3,7;3;93,2;992,3;36,5;29,3;23,4;56,3;8,1;3,8;63,3;null;
2010-11-30;5;null;151,7;0;299,4;3,5;0;0;990,9;36,8;29,6;23,6;50,7;7,2;3,6;96,8;null;
2010-12-31;9;231,8;154,6;52;230,1;5,3;8;52;990,3;35,4;28,8;23,6;64,4;8;2,8;64;null;
2011-01-31;9;166,9;152,3;95,8;209,6;6,6;12;98,6;991;34,3;28,2;23,5;73,8;5;1,6;63,5;null;
2011-02-28;9;122,7;133,1;133,1;232,8;7,3;13;203,1;992,3;33,8;27,6;23,1;81,2;6,5;1,8;62,6;null;
2011-03-31;0;75,1;144,5;132,2;272,7;6,3;19;114,2;991,4;33,2;27,2;22,8;77,5;4,8;,6;63,3;null;
2011-04-30;0;121,3;137,6;137,6;208;7,2;18;269,6;991,6;33,3;27;22,6;81;4,1;,6;63,3;null;
2011-05-31;0;131,9;137,5;137,5;175,2;6,6;15;222;992,8;31,2;26,2;22,3;78,7;7,4;,8;63,3;null;
2011-06-30;9;228,6;133,6;84,4;172,8;5,6;5;14,9;994,3;32,6;26,5;21,8;68,5;4,6;1,1;63,3;null;
2011-07-31;9;239,8;135,4;56,3;181,1;5,8;7;37,3;994,5;31,3;25,7;21,1;69,2;6,3;2,2;63,3;null;
2011-08-31;9;210,1;140,3;9,2;252,1;4;3;,6;995,1;33,3;26,7;20,8;59,5;5,5;2,6;63,3;null;
2011-09-30;5;232,2;142,5;2,1;289,4;2,7;0;0;995,1;34,6;27,8;21,7;49,3;6,8;3,6;63,3;null;
2011-10-31;5;312,2;153;3,8;284,2;4,4;2;3,3;991,4;36,4;29,1;23,5;51;5,6;1,6;63,3;null;
2011-11-30;5;360,5;151,7;,4;283,4;5,2;2;,3;990,1;36,7;29,5;23,7;48,3;6;2,1;63,3;null;
2011-12-31;5;335,7;159,7;1,9;298;4,3;1;1,9;990,2;37,2;29,8;23,6;47,2;6,3;2,7;63,3;null;
2012-01-31;5;271;155,1;80,9;240,2;5,9;8;65,2;990,1;36,1;29,2;23,9;54,2;7,5;2,2;63,3;null;
2012-02-29;5;224,2;141,9;69,3;223;6;9;69,3;991,9;35,1;28,5;23,4;58,3;6;1,4;63,3;null;
2012-03-31;0;310,6;152,5;19,5;263;5,8;9;18,5;992,2;36,4;29,2;23,8;57;5,3;,9;63,6;null;
2012-04-30;5;268,4;148,6;,8;279,8;4,7;2;,8;991,9;37,3;30,3;24,4;50,5;4,6;1,9;63,3;null;
2012-05-31;5;262,8;148,9;1,5;259,6;4,6;2;1,5;993,3;35,9;29,2;23,9;53;6,5;2,2;63,3;null;
2012-06-30;5;216,2;138,5;45,1;206,5;5,3;5;44,3;995;34,1;27,9;22,9;59,6;5,5;1,3;63,3;null;
2012-07-31;5;230,9;140,6;0;251,7;4,4;0;0;995,4;32,9;27;21,9;60;5,6;1,9;62,8;null;
2012-08-31;5;272,1;142,6;0;312,3;2,9;0;0;996,1;34,3;27,3;21,3;48,2;6,3;3,1;63,3;null;
2012-09-30;5;300,3;143,3;0;305,6;2,5;0;0;995,6;35,6;28,3;21,8;44,8;6;3;63,3;null;
2012-10-31;9;316;152,7;0;326,7;3,1;0;0;992,9;36,6;29;23,1;47,5;6;3,4;63,3;null;
2012-11-30;9;315;153,3;,6;304,1;3,6;1;,6;991,5;37,4;29,7;23,6;49,2;6,8;2,6;63,3;null;
2012-12-31;36;299,4;161,3;0;269,1;4,6;0;0;991,2;37,3;30,2;24,5;49,5;6,3;2,7;63,3;null;
2013-01-31;36;283,5;160,2;24,3;252,3;5,6;4;24,3;992,2;37,3;30,2;24,8;53;7,8;2,4;62,8;null;
2013-02-28;5;271,1;144;6,8;253;5,2;3;6,8;991,2;37,6;30,4;24,9;52,3;5,3;2,3;63;null;
2013-03-31;5;263,2;156,7;95,2;260,8;5,7;1;95,2;991,9;37,2;30,3;24,9;58,4;5,8;2;63,3;null;
2013-04-30;5;null;145,4;145,4;244,3;5,6;null;161,2;992,4;35,4;29,4;24,5;64,1;4,8;1,4;63,3;null;
2013-05-31;5;155,8;144,5;100,5;227,8;5,6;null;96,2;993,5;34;28;23;67,4;5,3;1,3;63,7;null;
2013-06-30;5;161,7;136,8;55,4;204;5;null;45,8;994,3;33,3;27,5;22,5;67,4;5;1,3;62,8;null;
2013-07-31;9;189,7;140,2;23,4;213,1;5,3;null;20,9;995,3;33,1;27,1;21,8;58,9;4,6;1,9;63,3;null;
2013-08-31;9;245;142,6;3;273;4;null;2,1;994,5;34,3;27,8;22,2;54;5,6;3,1;63,3;null;
2013-09-30;9;278;142,9;,2;291,2;4,1;null;0;994,4;35,3;28,3;22,6;55,9;5,8;3,2;63,3;null;
2013-10-31;9;308;153,8;,1;307,4;4,1;null;0;993,2;36,5;29,3;23,6;61,1;9,5;3,8;63,3;null;
2013-11-30;5;280;149,5;85,1;253,1;5,3;null;85,1;991,4;35,9;29;23,5;55,7;7,1;2,3;63,3;null;
2013-12-31;36;241;156,2;60;246,9;5,7;null;60;992;35,7;29,2;24;56,3;6,1;1,3;63,3;null;
2014-01-31;5;260,6;157,4;16,3;238,4;5,8;null;95,4;992,3;35,9;29,6;24;58,6;5;1,5;63,5;null;
2014-02-28;5;209,9;138;42,5;209;6,3;null;42,5;991,5;35,3;28,8;23,9;67,6;3,8;1,2;63,3;null;
2014-03-31;0;180,9;149,8;149,8;259,9;6,3;null;153;992,3;34,8;28,5;23,6;73;3,1;,8;62,8;null;
2014-04-30;0;102,2;138,6;138,6;253;6,7;null;244,1;992,8;33,5;27,3;23,1;80,5;3;,4;63,3;null;
2014-05-31;0;130;140,4;134,9;212,2;6;null;102,2;993,2;33,3;27,3;23;75,3;2,5;,4;63,3;null;
2014-06-30;0;237;136;61,6;189,7;5,3;null;11,5;994,5;32,9;27,2;22;63,7;3;,5;63,3;null;
2014-07-31;9;284,6;141,3;22;217,8;4,5;null;7;996,6;33,4;27,2;21,6;57,9;3,1;,7;63,3;null;
2014-08-31;9;296,9;144;4;271,3;4,2;null;0;995,8;34,4;27,7;21,6;52,4;4,6;1,7;63,3;null;
2014-09-30;9;248,7;143,6;8,9;255,3;4,6;null;8;994,9;35,4;28,5;22,8;50,4;4,1;1,5;63,3;null;
2014-10-31;9;301,1;152,2;2,4;269,6;5;null;2,1;993,7;35,8;28,9;23,4;49,7;4,6;1,7;63,3;null;
2014-11-30;9;275,7;150,2;5,5;258,9;5,3;null;5,4;992,3;36,4;29,3;23,6;50,5;5;1,1;63,3;null;
2014-12-31;5;314,3;158,1;0;257,4;5,4;null;0;992,5;36,6;29,7;24;49,9;5,8;1;63,3;null;
2015-01-31;9;301,2;159,4;7,5;277,4;5,3;null;7,5;993;36,9;30,1;24,3;49,2;3,8;,8;63,3;null;
2015-02-28;0;218,2;139,4;59,6;195,4;6,5;null;59,6;992,5;36;29,2;24;57;6,1;,5;63,3;null;
2015-03-31;0;195;150,2;126,5;231,6;6,2;null;126,5;992,4;35;28,5;23,7;65,9;2;,3;63,3;null;
2015-04-30;0;156,9;141,5;141,5;261,7;5,6;null;161;992,9;34,2;28,1;23,1;68,7;2,6;,2;63,3;null;
2015-05-31;9;213,6;148,9;18,7;253,9;5,6;null;3,7;993,4;36,1;29,3;23,8;57,6;8;1,8;63,3;null;
2015-06-30;9;192,1;139,2;16,1;197,7;5,3;null;12,8;995,3;33,9;28,1;22,7;60,2;8;2,8;63,3;null;
2015-07-31;9;194,5;141,3;20,6;185,9;5,9;null;19,7;995,7;33;27,3;22,5;65;7;3,1;63,3;null;
2015-08-31;9;249,9;144;2,8;293,4;3,5;null;2,5;995,4;34,4;27,8;21,8;59,2;7;4;63,3;null;
2015-09-30;9;250,1;145,1;,1;299,2;3,2;null;0;994,4;36;28,9;22,8;56,3;7;3,4;63,3;null;
2015-10-31;9;266,6;154,2;0;306,7;3,4;null;0;993,9;36,9;29,4;23,3;53,1;7;2,8;63,3;null;
2015-11-30;9;275,8;153,7;0;314,4;3,8;null;0;992,1;37,8;30,1;23,5;46,2;8;2,4;63,3;null;
2015-12-31;9;261,8;159,7;6,3;275,6;5,2;null;6,3;993,5;37,1;30;24,2;50,6;8;3,6;63,3;null;
2016-01-31;9;153,4;151,5;151,5;176,8;7,1;null;234,9;993,2;34;28;23,9;73;6;1,9;63,3;null;
2016-02-29;9;164,9;141,1;138,4;253,6;6,3;null;128,4;993,1;34,6;28,3;23,1;67,2;7,2;2,4;63,3;null;
2016-03-31;14;191;153,5;153,5;271,5;6,4;11;192,1;993,1;36,4;29,5;24,4;65,7;7;2,8;63,3;null;
2016-04-30;9;159;142,5;134,2;230,6;6,3;null;98,7;993;33,9;28,4;23,7;68;7;2,5;63,3;null;
2016-05-31;9;210,9;147,7;68,7;249,1;4,8;null;22,7;994,5;35,6;29;23,6;60,1;8;2,8;63,3;null;
2016-06-30;9;230,4;139,8;34,7;256,2;3,9;null;21,9;995,8;34,9;28,3;22,4;59,7;8;3,2;63,3;null;
2016-07-31;9;261,6;144,2;4,3;269,8;3,7;null;0;995,6;34,7;28,1;21,9;54,2;8;4,2;63,3;null;
2016-08-31;9;310,8;147,4;1;305;3;null;0;995,1;35,5;28,6;21,9;52,8;9;4;63,3;null;
2016-09-30;9;301,2;146,6;3,6;303,3;3,5;null;3,4;994,5;36,6;29,2;22,9;55,3;9;4,6;63,3;null;
2016-10-31;9;319,1;155,8;,1;308,6;4,2;null;0;992,7;37,2;29,8;23,5;55,7;9;4,1;62,8;null;
